market_code,forecast_item,date,baseline,item_usage_rule,buckets,intermit,adj_mean,adj_dev,acov,is_forecastable,is_seasonal
AT,AT: 745730,2023-10-01,2. Statistical,Use,55,0.08333333333333337,87.0,94.0,1.0804597701149425,False,True
AT,AT: 745733,2023-10-01,2. Statistical,Use,54,0.25,100.0,131.0,1.31,False,True
AT,AT: 764769,2023-10-01,1. Manual,Ignore,31,0.8333333333333334,48.0,160.0,3.3333333333333335,False,False
AT,AT: 787215,2023-10-01,1. Manual,Ignore,32,0.0,1051.0,1182.0,1.1246431969552806,False,True
AT,AT: 789979,2023-10-01,1. Manual,Use,28,0.0,1678.0,1193.0,0.7109654350417163,False,False
AT,AT: 792396,2023-10-01,1. Manual,Ignore,21,0.16666666666666663,20.0,15.0,0.75,False,False
AT,AT: 792397,2023-10-01,1. Manual,Use,19,0.0,95.0,30.0,0.3157894736842105,True,False
AT,AT: 797229,2023-10-01,1. Manual,Ignore,32,0.9166666666666666,0.0,0.0,,False,False
AT,AT: 805128,2023-10-01,1. Manual,Ignore,27,0.5833333333333333,5.0,7.0,1.4,False,False
AT,AT: 806155,2023-10-01,1. Manual,Ignore,27,0.0,980.0,416.0,0.42448979591836733,True,False
AT,AT: 815134,2023-10-01,1. Manual,Ignore,27,0.5833333333333333,2.0,5.0,2.5,False,False
AT,AT: 818048,2023-10-01,1. Manual,Ignore,15,0.6666666666666667,1.0,2.0,2.0,False,False
AT,AT: 819963,2023-10-01,1. Manual,Ignore,15,0.75,0.0,0.0,,False,False
AT,AT: 827813,2023-10-01,1. Manual,Ignore,19,0.0,1367.0,755.0,0.5523043160204828,True,False
AT,AT: 830239,2023-10-01,1. Manual,Ignore,16,0.08333333333333337,11976.0,12692.0,1.0597862391449566,False,False
AT,AT: 834987,2023-10-01,1. Manual,Ignore,31,0.41666666666666663,1467.0,1838.0,1.252897068847989,False,False
AT,AT: 839561,2023-10-01,1. Manual,Ignore,3,0.75,14.0,14.0,1.0,False,False
AT,AT: 842831,2023-10-01,1. Manual,Ignore,15,0.9166666666666666,0.0,1.0,inf,False,False
AT,AT: 846866,2023-10-01,1. Manual,Ignore,17,0.5833333333333333,1.0,1.0,1.0,False,False
AT,AT: 862946,2023-10-01,1. Manual,Ignore,10,0.41666666666666663,26.0,47.0,1.8076923076923077,False,False
AT,AT: 865291,2023-10-01,1. Manual,Ignore,11,0.5833333333333333,47.0,133.0,2.8297872340425534,False,False
AT,AT: 876673,2023-10-01,1. Manual,Ignore,7,0.5,56.0,122.0,2.1785714285714284,False,False
AT,AT: 876773,2023-10-01,1. Manual,Ignore,5,0.6666666666666667,96.0,101.0,1.0520833333333333,False,False
BE,BE: 188996,2023-10-01,1. Manual,Use,117,0.0,2258.0,639.0,0.28299379982285205,True,False
BE,BE: 189003,2023-10-01,1. Manual,Use,117,0.0,8869.0,4060.0,0.4577742699289661,True,True
BE,BE: 190063,2023-10-01,1. Manual,Use,117,0.0,2716.0,888.0,0.3269513991163476,True,False
BE,BE: 190579,2023-10-01,1. Manual,Use,117,0.08333333333333337,24370.0,43157.0,1.7709068526877307,False,True
BE,BE: 193314,2023-10-01,1. Manual,Use,117,0.08333333333333337,592.0,405.0,0.6841216216216216,True,True
BE,BE: 209212,2023-10-01,1. Manual,Ignore,117,0.5,8594.0,12583.0,1.464161042587852,False,True
BE,BE: 279871,2023-10-01,1. Manual,Ignore,117,0.0,21056.0,14462.0,0.6868351063829787,True,False
BE,BE: 322988,2023-10-01,1. Manual,Use,117,0.0,65409.0,34116.0,0.5215795991377333,True,True
BE,BE: 368464,2023-10-01,1. Manual,Use,117,0.25,6358.0,7898.0,1.2422145328719723,False,True
BE,BE: 390412,2023-10-01,1. Manual,Ignore,117,0.25,5452.0,10461.0,1.9187454145267793,False,True
BE,BE: 394610,2023-10-01,1. Manual,Use,117,0.0,7004.0,1933.0,0.27598515134209023,True,True
BE,BE: 413732,2023-10-01,1. Manual,Use,104,0.08333333333333337,1789.0,1165.0,0.6512017887087759,True,True
BE,BE: 436248,2023-10-01,1. Manual,Use,117,0.08333333333333337,4103.0,2650.0,0.6458688764318791,True,True
BE,BE: 436251,2023-10-01,1. Manual,Use,117,0.16666666666666663,8114.0,6700.0,0.8257333004683264,False,True
BE,BE: 436340,2023-10-01,1. Manual,Ignore,117,0.75,2389.0,4022.0,1.683549602344077,False,True
BE,BE: 453482,2023-10-01,1. Manual,Ignore,117,0.6666666666666667,522.0,1010.0,1.9348659003831417,False,False
BE,BE: 497197,2023-10-01,1. Manual,Ignore,117,0.75,936.0,2100.0,2.2435897435897436,False,True
BE,BE: 530575,2023-10-01,1. Manual,Use,107,0.25,881.0,632.0,0.717366628830874,False,True
BE,BE: 584656,2023-10-01,1. Manual,Ignore,102,0.9166666666666666,0.0,0.0,,False,True
BE,BE: 592441,2023-10-01,1. Manual,Ignore,117,0.5,948.0,1339.0,1.4124472573839661,False,False
BE,BE: 592709,2023-10-01,1. Manual,Ignore,107,0.25,1084.0,874.0,0.8062730627306273,False,False
BE,BE: 610317,2023-10-01,1. Manual,Ignore,98,0.0,8504.0,16501.0,1.9403809971777988,False,False
BE,BE: 619867,2023-10-01,1. Manual,Ignore,19,0.9166666666666666,128.0,443.0,3.4609375,False,False
BE,BE: 633776,2023-10-01,1. Manual,Use,93,0.25,3151.0,2332.0,0.7400825134877816,False,True
BE,BE: 647077,2023-10-01,1. Manual,Ignore,83,0.0,1405.0,2008.0,1.4291814946619217,False,True
BE,BE: 651065,2023-10-01,1. Manual,Ignore,117,0.08333333333333337,2012.0,4486.0,2.2296222664015906,False,True
BE,BE: 651066,2023-10-01,1. Manual,Use,117,0.08333333333333337,2514.0,1487.0,0.5914876690533015,True,True
BE,BE: 651068,2023-10-01,1. Manual,Ignore,117,0.16666666666666663,242.0,234.0,0.9669421487603306,False,True
BE,BE: 651074,2023-10-01,1. Manual,Ignore,117,0.0,3407.0,6487.0,1.9040211329615497,False,True
BE,BE: 651106,2023-10-01,1. Manual,Use,117,0.0,13961.0,19692.0,1.4105006804670153,False,True
BE,BE: 651340,2023-10-01,1. Manual,Use,117,0.0,27752.0,17623.0,0.6350172960507351,True,True
BE,BE: 651344,2023-10-01,1. Manual,Use,117,0.0,4109.0,1882.0,0.45801898272085667,True,True
BE,BE: 652070,2023-10-01,1. Manual,Use,117,0.0,3426.0,1153.0,0.3365440747227087,True,True
BE,BE: 652116,2023-10-01,1. Manual,Use,117,0.0,5117.0,3040.0,0.5940981043580222,True,True
BE,BE: 652117,2023-10-01,1. Manual,Ignore,117,0.75,64.0,176.0,2.75,False,False
BE,BE: 652190,2023-10-01,1. Manual,Use,117,0.0,2877.0,1527.0,0.5307612095933264,True,True
BE,BE: 652220,2023-10-01,2. Statistical,Use,117,0.0,16618.0,4676.0,0.2813816343723673,True,True
BE,BE: 652399,2023-10-01,1. Manual,Ignore,117,0.0,2148.0,2754.0,1.282122905027933,False,True
BE,BE: 652661,2023-10-01,1. Manual,Ignore,117,0.0,1014.0,138.0,0.13609467455621302,True,True
BE,BE: 656584,2023-10-01,1. Manual,Ignore,77,0.0,4202.0,5749.0,1.3681580199904808,False,True
BE,BE: 663581,2023-10-01,1. Manual,Use,117,0.0,39234.0,27187.0,0.6929448947341591,True,True
BE,BE: 686006,2023-10-01,1. Manual,Use,60,0.0,7724.0,3987.0,0.5161833247022268,True,True
BE,BE: 693696,2023-10-01,1. Manual,Use,56,0.0,45740.0,26231.0,0.5734805421950153,True,True
BE,BE: 704954,2023-10-01,1. Manual,Use,117,0.0,7792.0,1982.0,0.25436344969199176,True,True
BE,BE: 710541,2023-10-01,1. Manual,Use,62,0.08333333333333337,4459.0,2949.0,0.6613590491141511,True,True
BE,BE: 721028,2023-10-01,1. Manual,Use,52,0.0,12731.0,10337.0,0.8119550703008405,False,False
BE,BE: 751151,2023-10-01,1. Manual,Ignore,47,0.6666666666666667,95.0,209.0,2.2,False,True
BE,BE: 752488,2023-10-01,1. Manual,Ignore,56,0.0,1062.0,1698.0,1.5988700564971752,False,True
BE,BE: 756815,2023-10-01,1. Manual,Use,117,0.0,7384.0,3788.0,0.5130010834236186,True,False
BE,BE: 761133,2023-10-01,1. Manual,Ignore,28,0.6666666666666667,833.0,1866.0,2.2400960384153663,False,True
BE,BE: 765689,2023-10-01,1. Manual,Ignore,45,0.8333333333333334,4.0,14.0,3.5,False,True
BE,BE: 765690,2023-10-01,1. Manual,Ignore,45,0.5833333333333333,8.0,16.0,2.0,False,True
BE,BE: 765881,2023-10-01,1. Manual,Ignore,44,0.0,1846.0,3082.0,1.6695557963163596,False,True
BE,BE: 772627,2023-10-01,1. Manual,Ignore,10,0.9166666666666666,18.0,60.0,3.3333333333333335,False,False
BE,BE: 772628,2023-10-01,1. Manual,Ignore,33,0.8333333333333334,167.0,482.0,2.8862275449101795,False,False
BE,BE: 777413,2023-10-01,1. Manual,Ignore,41,0.9166666666666666,1.0,4.0,4.0,False,False
BE,BE: 781325,2023-10-01,1. Manual,Ignore,38,0.41666666666666663,33.0,43.0,1.303030303030303,False,False
BE,BE: 791045,2023-10-01,1. Manual,Ignore,33,0.5833333333333333,109.0,194.0,1.7798165137614679,False,True
BE,BE: 793703,2023-10-01,1. Manual,Ignore,26,0.0,5989.0,2571.0,0.429287026214727,True,True
BE,BE: 794691,2023-10-01,1. Manual,Ignore,117,0.08333333333333337,28950.0,18521.0,0.6397582037996545,True,True
BE,BE: 795845,2023-10-01,1. Manual,Ignore,26,0.08333333333333337,1845.0,3395.0,1.8401084010840107,False,True
BE,BE: 806155,2023-10-01,1. Manual,Use,28,0.08333333333333337,560.0,416.0,0.7428571428571429,False,True
BE,BE: 806163,2023-10-01,1. Manual,Ignore,25,0.08333333333333337,4235.0,3213.0,0.7586776859504132,False,False
BE,BE: 807025,2023-10-01,1. Manual,Ignore,55,0.0,478.0,288.0,0.602510460251046,True,True
BE,BE: 807038,2023-10-01,1. Manual,Ignore,42,0.0,601.0,412.0,0.6855241264559068,True,True
BE,BE: 807621,2023-10-01,1. Manual,Ignore,48,0.0,529.0,149.0,0.28166351606805295,True,False
BE,BE: 807644,2023-10-01,1. Manual,Use,48,0.0,176.0,67.0,0.3806818181818182,True,False
BE,BE: 807647,2023-10-01,1. Manual,Ignore,70,0.0,3974.0,3283.0,0.8261197785606442,False,True
BE,BE: 807877,2023-10-01,1. Manual,Ignore,66,0.0,1601.0,4809.0,3.003747657713929,False,True
BE,BE: 812952,2023-10-01,1. Manual,Ignore,25,0.08333333333333337,18.0,18.0,1.0,False,False
BE,BE: 812958,2023-10-01,1. Manual,Ignore,26,0.5833333333333333,50.0,153.0,3.06,False,True
BE,BE: 812960,2023-10-01,1. Manual,Ignore,26,0.6666666666666667,31.0,74.0,2.3870967741935485,False,False
BE,BE: 816417,2023-10-01,1. Manual,Ignore,26,0.6666666666666667,0.0,1.0,inf,False,True
BE,BE: 822891,2023-10-01,1. Manual,Ignore,117,0.33333333333333337,581.0,744.0,1.2805507745266782,False,False
BE,BE: 826885,2023-10-01,1. Manual,Use,117,0.25,3282.0,3253.0,0.9911639244363193,False,True
BE,BE: 835974,2023-10-01,1. Manual,Ignore,8,0.33333333333333337,5264.0,10310.0,1.9585866261398177,False,False
BE,BE: 836073,2023-10-01,1. Manual,Ignore,21,0.0,956.0,1267.0,1.3253138075313808,False,False
BE,BE: 836271,2023-10-01,1. Manual,Ignore,8,0.33333333333333337,6348.0,9203.0,1.4497479521109011,False,False
BE,BE: 837386,2023-10-01,1. Manual,Ignore,21,0.16666666666666663,23.0,35.0,1.5217391304347827,False,False
BE,BE: 837393,2023-10-01,1. Manual,Ignore,21,0.0,90.0,113.0,1.2555555555555555,False,False
BE,BE: 846276,2023-10-01,1. Manual,Ignore,13,0.9166666666666666,5.0,17.0,3.4,False,False
BE,BE: 846344,2023-10-01,1. Manual,Ignore,17,0.6666666666666667,14.0,38.0,2.7142857142857144,False,False
BE,BE: 848580,2023-10-01,1. Manual,Ignore,34,0.16666666666666663,6890.0,7986.0,1.1590711175616837,False,False
BE,BE: 848602,2023-10-01,1. Manual,Use,117,0.0,65899.0,35545.0,0.5393860301370279,True,True
BE,BE: 848606,2023-10-01,1. Manual,Use,67,0.0,65049.0,38210.0,0.5874033420959585,True,True
BE,BE: 860120,2023-10-01,1. Manual,Use,117,0.0,19189.0,26511.0,1.3815727760696233,False,True
BE,BE: 865404,2023-10-01,1. Manual,Use,45,0.16666666666666663,362.0,363.0,1.0027624309392265,False,True
BE,BE: 877592,2023-10-01,1. Manual,Ignore,39,0.0,2009.0,1745.0,0.8685913389746143,False,True
BE,BE: 878448,2023-10-01,1. Manual,Ignore,44,0.0,548.0,443.0,0.8083941605839416,False,True
BE,BE: 878597,2023-10-01,1. Manual,Ignore,38,0.08333333333333337,155.0,138.0,0.8903225806451613,False,True
BE,BE: 878796,2023-10-01,1. Manual,Ignore,33,0.0,76.0,69.0,0.9078947368421053,False,True
BE,BE: 886268,2023-10-01,1. Manual,Use,61,0.6666666666666667,6302.0,15831.0,2.5120596635988575,False,False
BE,BE: 896881,2023-10-01,1. Manual,Use,21,0.6666666666666667,183.0,559.0,3.0546448087431695,False,False
CH,CH: 148802,2023-10-01,2. Statistical,Use,75,0.16666666666666663,12244.0,13371.0,1.092045083306109,False,False
CH,CH: 188993,2023-10-01,2. Statistical,Use,75,0.0,11044.0,4295.0,0.38889894965592176,True,True
