market_code,forecast_item,date,baseline,item_usage_rule,buckets,intermit,adj_mean,adj_dev,acov,is_forecastable,is_seasonal
PH,PH: 826843,2023-12-01,1. Manual,Ignore,80,0.0,47593.0,6782.0,0.1424999474712668,True,True
PH,PH: 826852,2023-12-01,1. Manual,Ignore,15,0.0,5706.0,4242.0,0.7434279705573081,False,False
PH,PH: 826853,2023-12-01,2. Statistical,Use,40,0.0,8636.0,1776.0,0.20565076424270495,True,False
PH,PH: 832105,2023-12-01,1. Manual,Ignore,14,0.6666666666666667,24.0,35.0,1.4583333333333333,False,False
PH,PH: 832108,2023-12-01,1. Manual,Ignore,20,0.0,349.0,152.0,0.4355300859598854,True,False
PH,PH: 832111,2023-12-01,1. Manual,Ignore,19,0.0,710.0,555.0,0.7816901408450704,False,False
PH,PH: 832112,2023-12-01,1. Manual,Ignore,20,0.16666666666666663,102.0,75.0,0.7352941176470589,False,False
PH,PH: 832114,2023-12-01,1. Manual,Ignore,17,0.5,4.0,5.0,1.25,False,False
PH,PH: 832280,2023-12-01,1. Manual,Ignore,20,0.0,214.0,153.0,0.7149532710280374,False,False
PH,PH: 832282,2023-12-01,1. Manual,Ignore,18,0.0,211.0,103.0,0.4881516587677725,True,False
PH,PH: 832781,2023-12-01,1. Manual,Ignore,25,0.25,861.0,1384.0,1.6074332171893146,False,True
PH,PH: 832783,2023-12-01,1. Manual,Ignore,25,0.33333333333333337,1460.0,2835.0,1.9417808219178083,False,True
PH,PH: 832784,2023-12-01,1. Manual,Ignore,24,0.25,1481.0,1998.0,1.3490884537474679,False,False
PH,PH: 832786,2023-12-01,1. Manual,Ignore,24,0.41666666666666663,1649.0,2692.0,1.632504548211037,False,True
PH,PH: 832787,2023-12-01,1. Manual,Ignore,22,0.5833333333333333,663.0,1217.0,1.8355957767722473,False,False
PH,PH: 832961,2023-12-01,1. Manual,Ignore,18,0.08333333333333337,615.0,243.0,0.3951219512195122,True,False
PH,PH: 846646,2023-12-01,1. Manual,Ignore,9,0.9166666666666666,174.0,550.0,3.160919540229885,False,False
PH,PH: 850107,2023-12-01,1. Manual,Ignore,15,0.8333333333333334,53.0,184.0,3.4716981132075473,False,False
PH,PH: 854862,2023-12-01,2. Statistical,Use,80,0.0,2122.0,863.0,0.40669180018850143,True,False
PH,PH: 854863,2023-12-01,2. Statistical,Use,80,0.0,3039.0,1004.0,0.3303718328397499,True,False
PH,PH: 854864,2023-12-01,2. Statistical,Use,80,0.0,12960.0,2102.0,0.16219135802469137,True,False
PH,PH: 854865,2023-12-01,2. Statistical,Use,80,0.0,7772.0,1363.0,0.17537313432835822,True,False
PH,PH: 854869,2023-12-01,2. Statistical,Use,80,0.0,28042.0,19662.0,0.7011625419014336,False,False
PH,PH: 854870,2023-12-01,2. Statistical,Use,80,0.0,3884.0,1593.0,0.41014418125643665,True,True
PH,PH: 854871,2023-12-01,2. Statistical,Use,80,0.0,18340.0,9574.0,0.5220283533260632,True,False
PH,PH: 854872,2023-12-01,2. Statistical,Use,80,0.08333333333333337,12979.0,8847.0,0.6816395716156869,True,False
PH,PH: 854873,2023-12-01,1. Manual,Ignore,80,0.0,11514.0,9929.0,0.8623414973076255,False,True
PH,PH: 854874,2023-12-01,1. Manual,Ignore,80,0.0,13991.0,5006.0,0.35780144378529055,True,False
PH,PH: 867800,2023-12-01,1. Manual,Ignore,1,0.9166666666666666,19587.0,2983.0,0.15229488946750397,False,False
PH,PH: 867804,2023-12-01,1. Manual,Ignore,1,0.9166666666666666,14136.0,6992.0,0.4946236559139785,False,False
PH,PH: 868989,2023-12-01,1. Manual,Use,80,0.0,352.0,173.0,0.4914772727272727,True,False
PH,PH: 868990,2023-12-01,1. Manual,Ignore,80,0.0,163.0,98.0,0.6012269938650306,True,True
PH,PH: 875811,2023-12-01,1. Manual,Ignore,6,0.5,1007.0,419.0,0.4160873882820258,False,False
PH,PH: 875812,2023-12-01,1. Manual,Ignore,6,0.5,592.0,719.0,1.214527027027027,False,False
PH,PH: 882531,2023-12-01,1. Manual,Ignore,3,0.9166666666666666,247.0,494.0,2.0,False,False
PH,PH: 891123,2023-12-01,1. Manual,Use,80,0.0,22526.0,7680.0,0.3409393589629761,True,False
PH,PH: 892245,2023-12-01,1. Manual,Ignore,2,0.9166666666666666,13428.0,13021.0,0.969690199582961,False,False
PH,PH: 894488,2023-12-01,1. Manual,Use,80,0.0,12788.0,4299.0,0.3361745386299656,True,False
PH,PH: 901656,2023-12-01,1. Manual,Use,80,0.0,22896.0,6562.0,0.2866002795248078,True,True
PH,PH: 902053,2023-12-01,1. Manual,Use,80,0.0,234370.0,74575.0,0.31819345479370226,True,True
PH,PH: 322989,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 323724,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 364850,2023-12-01,1. Manual,Ignore,37,,0.0,0.0,,False,False
PH,PH: 364851,2023-12-01,1. Manual,Ignore,37,,0.0,0.0,,False,False
PH,PH: 364852,2023-12-01,1. Manual,Ignore,36,,0.0,0.0,,False,False
PH,PH: 530093,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 548570,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 566721,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 587584,2023-12-01,1. Manual,Ignore,80,,0.0,0.0,,False,False
PH,PH: 589881,2023-12-01,1. Manual,Ignore,38,,0.0,0.0,,False,False
